i,j,x,y,T,phase
10,79, 0.09896, 0.81771, 9.134441E-01,0
11,79, 0.10938, 0.81771, 9.036532E-01,0
12,79, 0.11979, 0.81771, 8.936900E-01,0
13,79, 0.13021, 0.81771, 8.835341E-01,0
14,79, 0.14062, 0.81771, 8.731632E-01,0
15,79, 0.15104, 0.81771, 8.625556E-01,0
16,79, 0.16146, 0.81771, 8.516918E-01,0
17,79, 0.17188, 0.81771, 8.405563E-01,0
18,79, 0.18229, 0.81771, 8.291399E-01,0
19,79, 0.19271, 0.81771, 8.174414E-01,0
20,79, 0.20312, 0.81771, 8.054695E-01,0
21,79, 0.21354, 0.81771, 7.932442E-01,0
22,79, 0.22396, 0.81771, 7.807973E-01,0
23,79, 0.23438, 0.81771, 7.681713E-01,0
24,79, 0.24479, 0.81771, 7.554175E-01,0
25,79, 0.25521, 0.81771, 7.425926E-01,0
26,79, 0.26562, 0.81771, 7.297548E-01,0
27,79, 0.27604, 0.81771, 7.169587E-01,0
28,79, 0.28646, 0.81771, 7.042511E-01,0
29,79, 0.29688, 0.81771, 6.916677E-01,0
30,79, 0.30729, 0.81771, 6.792300E-01,0
31,79, 0.31771, 0.81771, 6.669445E-01,0
32,79, 0.32812, 0.81771, 6.548014E-01,0
33,79, 0.33854, 0.81771, 6.427758E-01,0
34,79, 0.34896, 0.81771, 6.308283E-01,0
35,79, 0.35938, 0.81771, 6.189066E-01,0
36,79, 0.36979, 0.81771, 6.069460E-01,0
37,79, 0.38021, 0.81771, 5.948688E-01,0
38,79, 0.39062, 0.81771, 5.825824E-01,0
39,79, 0.40104, 0.81771, 5.699773E-01,0
40,79, 0.41146, 0.81771, 5.569265E-01,0
41,79, 0.42188, 0.81771, 5.432896E-01,0
42,79, 0.43229, 0.81771, 5.289152E-01,0
43,79, 0.44271, 0.81771, 5.136110E-01,0
44,79, 0.45312, 0.81771, 4.970152E-01,0
45,79, 0.46354, 0.81771, 4.784866E-01,0
46,79, 0.47396, 0.81771, 4.576831E-01,0
47,79, 0.48438, 0.81771, 4.357943E-01,0
48,79, 0.49479, 0.81771, 4.156800E-01,0
49,79, 0.50521, 0.81771, 4.000489E-01,0
50,79, 0.51562, 0.81771, 3.868139E-01,0
51,79, 0.52604, 0.81771, 3.789219E-01,0
52,79, 0.53646, 0.81771, 3.730207E-01,0
53,79, 0.54688, 0.81771, 3.671599E-01,0
54,79, 0.55729, 0.81771, 3.616652E-01,0
55,79, 0.56771, 0.81771, 3.563845E-01,0
56,79, 0.57812, 0.81771, 3.510590E-01,0
57,79, 0.58854, 0.81771, 3.453482E-01,0
58,79, 0.59896, 0.81771, 3.389050E-01,0
59,79, 0.60938, 0.81771, 3.319420E-01,0
60,79, 0.61979, 0.81771, 3.253561E-01,0
61,79, 0.63021, 0.81771, 3.187589E-01,0
62,79, 0.64062, 0.81771, 3.124897E-01,0
63,79, 0.65104, 0.81771, 3.064575E-01,0
64,79, 0.66146, 0.81771, 3.005154E-01,0
65,79, 0.67188, 0.81771, 2.944513E-01,0
66,79, 0.68229, 0.81771, 2.881473E-01,0
67,79, 0.69271, 0.81771, 2.815595E-01,0
68,79, 0.70312, 0.81771, 2.746965E-01,0
69,79, 0.71354, 0.81771, 2.675967E-01,0
70,79, 0.72396, 0.81771, 2.603096E-01,0
71,79, 0.73438, 0.81771, 2.528818E-01,0
72,79, 0.74479, 0.81771, 2.453489E-01,0
73,79, 0.75521, 0.81771, 2.377353E-01,0
74,79, 0.76562, 0.81771, 2.300597E-01,0
75,79, 0.77604, 0.81771, 2.223463E-01,0
76,79, 0.78646, 0.81771, 2.146320E-01,0
77,79, 0.79688, 0.81771, 2.069623E-01,0
78,79, 0.80729, 0.81771, 1.993748E-01,0
79,79, 0.81771, 0.81771, 1.918731E-01,0
80,79, 0.82812, 0.81771, 1.843960E-01,0
81,79, 0.83854, 0.81771, 1.767887E-01,0
82,79, 0.84896, 0.81771, 1.687963E-01,0
83,79, 0.85938, 0.81771, 1.601277E-01,0
84,79, 0.86979, 0.81771, 1.505252E-01,0
85,79, 0.88021, 0.81771, 1.397801E-01,0
86,79, 0.89062, 0.81771, 1.278069E-01,0
87,79, 0.90104, 0.81771, 1.157819E-01,0
88,79, 0.91146, 0.81771, 1.040084E-01,0
89,79, 0.92188, 0.81771, 9.434776E-02,0
90,79, 0.93229, 0.81771, 8.561629E-02,0
91,79, 0.94271, 0.81771, 7.711404E-02,0
92,79, 0.95312, 0.81771, 6.843030E-02,0
93,79, 0.96354, 0.81771, 5.889910E-02,0
94,79, 0.97396, 0.81771, 4.620109E-02,0
95,79, 0.98438, 0.81771, 2.982533E-02,0
96,79, 0.99479, 0.81771, 1.017578E-02,0
1,80, 0.00521, 0.82812, 9.959603E-01,0
2,80, 0.01562, 0.82812, 9.870185E-01,0
3,80, 0.02604, 0.82812, 9.777877E-01,0
4,80, 0.03646, 0.82812, 9.689832E-01,0
5,80, 0.04688, 0.82812, 9.604216E-01,0
6,80, 0.05729, 0.82812, 9.517003E-01,0
7,80, 0.06771, 0.82812, 9.426594E-01,0
8,80, 0.07812, 0.82812, 9.333418E-01,0
9,80, 0.08854, 0.82812, 9.238187E-01,0
10,80, 0.09896, 0.82812, 9.141248E-01,0
11,80, 0.10938, 0.82812, 9.042634E-01,0
12,80, 0.11979, 0.82812, 8.942210E-01,0
13,80, 0.13021, 0.82812, 8.839779E-01,0
14,80, 0.14062, 0.82812, 8.735132E-01,0
15,80, 0.15104, 0.82812, 8.628080E-01,0
16,80, 0.16146, 0.82812, 8.518466E-01,0
17,80, 0.17188, 0.82812, 8.406180E-01,0
18,80, 0.18229, 0.82812, 8.291168E-01,0
19,80, 0.19271, 0.82812, 8.173452E-01,0
20,80, 0.20312, 0.82812, 8.053142E-01,0
21,80, 0.21354, 0.82812, 7.930440E-01,0
22,80, 0.22396, 0.82812, 7.805643E-01,0
23,80, 0.23438, 0.82812, 7.679137E-01,0
24,80, 0.24479, 0.82812, 7.551377E-01,0
25,80, 0.25521, 0.82812, 7.422859E-01,0
26,80, 0.26562, 0.82812, 7.294090E-01,0
27,80, 0.27604, 0.82812, 7.165549E-01,0
28,80, 0.28646, 0.82812, 7.037649E-01,0
29,80, 0.29688, 0.82812, 6.910714E-01,0
30,80, 0.30729, 0.82812, 6.784945E-01,0
31,80, 0.31771, 0.82812, 6.660409E-01,0
32,80, 0.32812, 0.82812, 6.537029E-01,0
33,80, 0.33854, 0.82812, 6.414581E-01,0
34,80, 0.34896, 0.82812, 6.292696E-01,0
35,80, 0.35938, 0.82812, 6.170863E-01,0
36,80, 0.36979, 0.82812, 6.048421E-01,0
37,80, 0.38021, 0.82812, 5.924537E-01,0
38,80, 0.39062, 0.82812, 5.798162E-01,0
39,80, 0.40104, 0.82812, 5.667992E-01,0
40,80, 0.41146, 0.82812, 5.532467E-01,0
41,80, 0.42188, 0.82812, 5.389928E-01,0
42,80, 0.43229, 0.82812, 5.239031E-01,0
43,80, 0.44271, 0.82812, 5.078991E-01,0
44,80, 0.45312, 0.82812, 4.906560E-01,0
45,80, 0.46354, 0.82812, 4.707400E-01,0
46,80, 0.47396, 0.82812, 4.459673E-01,0
47,80, 0.48438, 0.82812, 4.165670E-01,0
48,80, 0.49479, 0.82812, 3.877137E-01,0
49,80, 0.50521, 0.82812, 3.682424E-01,0
50,80, 0.51562, 0.82812, 3.464389E-01,0
51,80, 0.52604, 0.82812, 3.417701E-01,0
52,80, 0.53646, 0.82812, 3.396723E-01,0
53,80, 0.54688, 0.82812, 3.362471E-01,0
54,80, 0.55729, 0.82812, 3.333853E-01,0
55,80, 0.56771, 0.82812, 3.307224E-01,0
56,80, 0.57812, 0.82812, 3.279648E-01,0
57,80, 0.58854, 0.82812, 3.247075E-01,0
58,80, 0.59896, 0.82812, 3.203393E-01,0
59,80, 0.60938, 0.82812, 3.155572E-01,0
60,80, 0.61979, 0.82812, 3.123748E-01,0
61,80, 0.63021, 0.82812, 3.073545E-01,0
62,80, 0.64062, 0.82812, 3.026479E-01,0
63,80, 0.65104, 0.82812, 2.981895E-01,0
64,80, 0.66146, 0.82812, 2.938732E-01,0
65,80, 0.67188, 0.82812, 2.891509E-01,0
66,80, 0.68229, 0.82812, 2.839257E-01,0
67,80, 0.69271, 0.82812, 2.781908E-01,0
68,80, 0.70312, 0.82812, 2.720034E-01,0
69,80, 0.71354, 0.82812, 2.654519E-01,0
70,80, 0.72396, 0.82812, 2.586268E-01,0
71,80, 0.73438, 0.82812, 2.516063E-01,0
72,80, 0.74479, 0.82812, 2.444536E-01,0
73,80, 0.75521, 0.82812, 2.372167E-01,0
74,80, 0.76562, 0.82812, 2.299359E-01,0
75,80, 0.77604, 0.82812, 2.226555E-01,0
76,80, 0.78646, 0.82812, 2.154322E-01,0
77,80, 0.79688, 0.82812, 2.083351E-01,0
78,80, 0.80729, 0.82812, 2.014328E-01,0
79,80, 0.81771, 0.82812, 1.947660E-01,0
80,80, 0.82812, 0.82812, 1.882986E-01,0
81,80, 0.83854, 0.82812, 1.818521E-01,0
82,80, 0.84896, 0.82812, 1.750417E-01,0
83,80, 0.85938, 0.82812, 1.674546E-01,0
84,80, 0.86979, 0.82812, 1.584726E-01,0
85,80, 0.88021, 0.82812, 1.471742E-01,0
86,80, 0.89062, 0.82812, 1.319003E-01,0
87,80, 0.90104, 0.82812, 1.169464E-01,0
88,80, 0.91146, 0.82812, 1.003233E-01,0
89,80, 0.92188, 0.82812, 9.182808E-02,0
90,80, 0.93229, 0.82812, 8.478170E-02,0
91,80, 0.94271, 0.82812, 7.818183E-02,0
92,80, 0.95312, 0.82812, 7.221887E-02,0
93,80, 0.96354, 0.82812, 6.772447E-02,0
94,80, 0.97396, 0.82812, 5.649190E-02,0
95,80, 0.98438, 0.82812, 3.822897E-02,0
96,80, 0.99479, 0.82812, 1.260250E-02,0
1,81, 0.00521, 0.83854, 9.969992E-01,0
2,81, 0.01562, 0.83854, 9.870402E-01,0
3,81, 0.02604, 0.83854, 9.767934E-01,0
4,81, 0.03646, 0.83854, 9.684455E-01,0
5,81, 0.04688, 0.83854, 9.606832E-01,0
6,81, 0.05729, 0.83854, 9.523876E-01,0
7,81, 0.06771, 0.83854, 9.434267E-01,0
8,81, 0.07812, 0.83854, 9.340543E-01,0
9,81, 0.08854, 0.83854, 9.244489E-01,0
10,81, 0.09896, 0.83854, 9.146724E-01,0
11,81, 0.10938, 0.83854, 9.047294E-01,0
12,81, 0.11979, 0.83854, 8.946032E-01,0
13,81, 0.13021, 0.83854, 8.842719E-01,0
14,81, 0.14062, 0.83854, 8.737155E-01,0
15,81, 0.15104, 0.83854, 8.629176E-01,0
16,81, 0.16146, 0.83854, 8.518662E-01,0
17,81, 0.17188, 0.83854, 8.405549E-01,0
18,81, 0.18229, 0.83854, 8.289824E-01,0
19,81, 0.19271, 0.83854, 8.171541E-01,0
20,81, 0.20312, 0.83854, 8.050826E-01,0
21,81, 0.21354, 0.83854, 7.927880E-01,0
22,81, 0.22396, 0.83854, 7.802979E-01,0
23,81, 0.23438, 0.83854, 7.676467E-01,0
24,81, 0.24479, 0.83854, 7.548740E-01,0
25,81, 0.25521, 0.83854, 7.420228E-01,0
26,81, 0.26562, 0.83854, 7.291364E-01,0
27,81, 0.27604, 0.83854, 7.162557E-01,0
28,81, 0.28646, 0.83854, 7.034166E-01,0
29,81, 0.29688, 0.83854, 6.906471E-01,0
30,81, 0.30729, 0.83854, 6.779652E-01,0
31,81, 0.31771, 0.83854, 6.653773E-01,0
32,81, 0.32812, 0.83854, 6.528770E-01,0
33,81, 0.33854, 0.83854, 6.404443E-01,0
34,81, 0.34896, 0.83854, 6.280455E-01,0
35,81, 0.35938, 0.83854, 6.156321E-01,0
36,81, 0.36979, 0.83854, 6.031382E-01,0
37,81, 0.38021, 0.83854, 5.904761E-01,0
38,81, 0.39062, 0.83854, 5.775289E-01,0
39,81, 0.40104, 0.83854, 5.641416E-01,0
40,81, 0.41146, 0.83854, 5.501166E-01,0
41,81, 0.42188, 0.83854, 5.352396E-01,0
42,81, 0.43229, 0.83854, 5.194069E-01,0
43,81, 0.44271, 0.83854, 5.029734E-01,0
44,81, 0.45312, 0.83854, 4.865976E-01,0
45,81, 0.46354, 0.83854, 4.685283E-01,0
46,81, 0.47396, 0.83854, 4.424646E-01,0
47,81, 0.48438, 0.83854, 4.046479E-01,0
48,81, 0.49479, 0.83854, 3.593552E-01,0
49,81, 0.50521, 0.83854, 3.357298E-01,0
50,81, 0.51562, 0.83854, 3.064834E-01,1
51,81, 0.52604, 0.83854, 3.061051E-01,1
52,81, 0.53646, 0.83854, 3.057074E-01,1
53,81, 0.54688, 0.83854, 3.052906E-01,1
54,81, 0.55729, 0.83854, 3.050124E-01,1
55,81, 0.56771, 0.83854, 3.047601E-01,1
56,81, 0.57812, 0.83854, 3.044953E-01,1
57,81, 0.58854, 0.83854, 3.041745E-01,1
58,81, 0.59896, 0.83854, 3.036606E-01,1
59,81, 0.60938, 0.83854, 3.033963E-01,1
60,81, 0.61979, 0.83854, 3.009983E-01,0
61,81, 0.63021, 0.83854, 2.957046E-01,0
62,81, 0.64062, 0.83854, 2.917964E-01,0
63,81, 0.65104, 0.83854, 2.891079E-01,0
64,81, 0.66146, 0.83854, 2.873861E-01,0
65,81, 0.67188, 0.83854, 2.843114E-01,0
66,81, 0.68229, 0.83854, 2.802774E-01,0
67,81, 0.69271, 0.83854, 2.753976E-01,0
68,81, 0.70312, 0.83854, 2.698285E-01,0
69,81, 0.71354, 0.83854, 2.637454E-01,0
70,81, 0.72396, 0.83854, 2.572961E-01,0
71,81, 0.73438, 0.83854, 2.505955E-01,0
72,81, 0.74479, 0.83854, 2.437352E-01,0
73,81, 0.75521, 0.83854, 2.367874E-01,0
74,81, 0.76562, 0.83854, 2.298140E-01,0
75,81, 0.77604, 0.83854, 2.228813E-01,0
76,81, 0.78646, 0.83854, 2.160716E-01,0
77,81, 0.79688, 0.83854, 2.094902E-01,0
78,81, 0.80729, 0.83854, 2.032637E-01,0
79,81, 0.81771, 0.83854, 1.975200E-01,0
80,81, 0.82812, 0.83854, 1.923233E-01,0
81,81, 0.83854, 0.83854, 1.875607E-01,0
82,81, 0.84896, 0.83854, 1.825812E-01,0
83,81, 0.85938, 0.83854, 1.777098E-01,0
84,81, 0.86979, 0.83854, 1.716682E-01,0
85,81, 0.88021, 0.83854, 1.616275E-01,0
86,81, 0.89062, 0.83854, 1.358517E-01,0
87,81, 0.90104, 0.83854, 1.143216E-01,0
88,81, 0.91146, 0.83854, 8.748676E-02,1
89,81, 0.92188, 0.83854, 8.326334E-02,1
90,81, 0.93229, 0.83854, 7.798117E-02,1
91,81, 0.94271, 0.83854, 7.269478E-02,1
92,81, 0.95312, 0.83854, 6.846291E-02,1
93,81, 0.96354, 0.83854, 7.810303E-02,0
94,81, 0.97396, 0.83854, 7.107622E-02,0
95,81, 0.98438, 0.83854, 5.095614E-02,0
96,81, 0.99479, 0.83854, 1.292780E-02,0
1,82, 0.00521, 0.84896, 9.999973E-01,1
2,82, 0.01562, 0.84896, 9.873624E-01,0
3,82, 0.02604, 0.84896, 9.730869E-01,0
4,82, 0.03646, 0.84896, 9.668127E-01,0
5,82, 0.04688, 0.84896, 9.610076E-01,0
6,82, 0.05729, 0.84896, 9.532513E-01,0
7,82, 0.06771, 0.84896, 9.442157E-01,0
8,82, 0.07812, 0.84896, 9.346906E-01,0
9,82, 0.08854, 0.84896, 9.249663E-01,0
10,82, 0.09896, 0.84896, 9.150957E-01,0
11,82, 0.10938, 0.84896, 9.050690E-01,0
12,82, 0.11979, 0.84896, 8.948607E-01,0
13,82, 0.13021, 0.84896, 8.844451E-01,0
14,82, 0.14062, 0.84896, 8.738021E-01,0
15,82, 0.15104, 0.84896, 8.629180E-01,0
16,82, 0.16146, 0.84896, 8.517850E-01,0
17,82, 0.17188, 0.84896, 8.404010E-01,0
18,82, 0.18229, 0.84896, 8.287692E-01,0
19,82, 0.19271, 0.84896, 8.168977E-01,0
20,82, 0.20312, 0.84896, 8.048006E-01,0
21,82, 0.21354, 0.84896, 7.924973E-01,0
22,82, 0.22396, 0.84896, 7.800132E-01,0
23,82, 0.23438, 0.84896, 7.673786E-01,0
24,82, 0.24479, 0.84896, 7.546277E-01,0
25,82, 0.25521, 0.84896, 7.417969E-01,0
26,82, 0.26562, 0.84896, 7.289228E-01,0
27,82, 0.27604, 0.84896, 7.160398E-01,0
28,82, 0.28646, 0.84896, 7.031780E-01,0
29,82, 0.29688, 0.84896, 6.903610E-01,0
30,82, 0.30729, 0.84896, 6.776043E-01,0
31,82, 0.31771, 0.84896, 6.649131E-01,0
32,82, 0.32812, 0.84896, 6.522822E-01,0
33,82, 0.33854, 0.84896, 6.396942E-01,0
34,82, 0.34896, 0.84896, 6.271195E-01,0
35,82, 0.35938, 0.84896, 6.145136E-01,0
36,82, 0.36979, 0.84896, 6.018135E-01,0
37,82, 0.38021, 0.84896, 5.889310E-01,0
38,82, 0.39062, 0.84896, 5.757415E-01,0
39,82, 0.40104, 0.84896, 5.620675E-01,0
40,82, 0.41146, 0.84896, 5.476597E-01,0
41,82, 0.42188, 0.84896, 5.321940E-01,0
42,82, 0.43229, 0.84896, 5.153849E-01,0
43,82, 0.44271, 0.84896, 4.981447E-01,0
44,82, 0.45312, 0.84896, 4.840715E-01,0
45,82, 0.46354, 0.84896, 4.740351E-01,0
46,82, 0.47396, 0.84896, 4.531764E-01,0
47,82, 0.48438, 0.84896, 4.171674E-01,1
48,82, 0.49479, 0.84896, 3.847132E-01,0
49,82, 0.50521, 0.84896, 3.633596E-01,0
50,82, 0.51562, 0.84896, 3.345607E-01,0
51,82, 0.52604, 0.84896, 3.267493E-01,0
52,82, 0.53646, 0.84896, 3.238324E-01,0
53,82, 0.54688, 0.84896, 3.224063E-01,0
54,82, 0.55729, 0.84896, 3.206868E-01,0
55,82, 0.56771, 0.84896, 3.185697E-01,0
56,82, 0.57812, 0.84896, 3.160047E-01,0
57,82, 0.58854, 0.84896, 3.126608E-01,0
58,82, 0.59896, 0.84896, 3.080701E-01,0
59,82, 0.60938, 0.84896, 3.027742E-01,0
60,82, 0.61979, 0.84896, 2.931824E-01,0
61,82, 0.63021, 0.84896, 2.845433E-01,1
62,82, 0.64062, 0.84896, 2.844397E-01,1
63,82, 0.65104, 0.84896, 2.832224E-01,1
64,82, 0.66146, 0.84896, 2.818857E-01,0
65,82, 0.67188, 0.84896, 2.804111E-01,0
66,82, 0.68229, 0.84896, 2.775124E-01,0
67,82, 0.69271, 0.84896, 2.733587E-01,0
68,82, 0.70312, 0.84896, 2.682538E-01,0
69,82, 0.71354, 0.84896, 2.625004E-01,0
70,82, 0.72396, 0.84896, 2.563120E-01,0
71,82, 0.73438, 0.84896, 2.498335E-01,0
72,82, 0.74479, 0.84896, 2.431775E-01,0
73,82, 0.75521, 0.84896, 2.364334E-01,0
74,82, 0.76562, 0.84896, 2.296790E-01,0
75,82, 0.77604, 0.84896, 2.229978E-01,0
76,82, 0.78646, 0.84896, 2.164958E-01,0
77,82, 0.79688, 0.84896, 2.103180E-01,0
78,82, 0.80729, 0.84896, 2.046705E-01,0
79,82, 0.81771, 0.84896, 1.998311E-01,0
80,82, 0.82812, 0.84896, 1.960902E-01,0
81,82, 0.83854, 0.84896, 1.937408E-01,0
82,82, 0.84896, 0.84896, 1.895982E-01,0
83,82, 0.85938, 0.84896, 1.846475E-01,1
84,82, 0.86979, 0.84896, 1.845342E-01,1
85,82, 0.88021, 0.84896, 1.843926E-01,1
86,82, 0.89062, 0.84896, 1.621610E-01,0
87,82, 0.90104, 0.84896, 1.356524E-01,0
88,82, 0.91146, 0.84896, 1.141487E-01,0
89,82, 0.92188, 0.84896, 1.054829E-01,0
90,82, 0.93229, 0.84896, 9.944711E-02,0
91,82, 0.94271, 0.84896, 9.515757E-02,0
92,82, 0.95312, 0.84896, 9.606737E-02,0
93,82, 0.96354, 0.84896, 1.165387E-01,0
94,82, 0.97396, 0.84896, 1.103214E-01,0
95,82, 0.98438, 0.84896, 7.779192E-02,0
96,82, 0.99479, 0.84896, 1.611726E-05,1
1,83, 0.00521, 0.85938, 9.958549E-01,0
2,83, 0.01562, 0.85938, 9.813883E-01,0
3,83, 0.02604, 0.85938, 9.651724E-01,1
4,83, 0.03646, 0.85938, 9.651635E-01,1
5,83, 0.04688, 0.85938, 9.623331E-01,0
6,83, 0.05729, 0.85938, 9.544070E-01,0
7,83, 0.06771, 0.85938, 9.448755E-01,0
8,83, 0.07812, 0.85938, 9.351598E-01,0
9,83, 0.08854, 0.85938, 9.253427E-01,0
10,83, 0.09896, 0.85938, 9.153958E-01,0
11,83, 0.10938, 0.85938, 9.052976E-01,0
12,83, 0.11979, 0.85938, 8.950157E-01,0
13,83, 0.13021, 0.85938, 8.845230E-01,0
14,83, 0.14062, 0.85938, 8.738006E-01,0
15,83, 0.15104, 0.85938, 8.628378E-01,0
16,83, 0.16146, 0.85938, 8.516315E-01,0
17,83, 0.17188, 0.85938, 8.401844E-01,0
18,83, 0.18229, 0.85938, 8.285036E-01,0
19,83, 0.19271, 0.85938, 8.166001E-01,0
20,83, 0.20312, 0.85938, 8.044888E-01,0
21,83, 0.21354, 0.85938, 7.921886E-01,0
22,83, 0.22396, 0.85938, 7.797224E-01,0
23,83, 0.23438, 0.85938, 7.671166E-01,0
24,83, 0.24479, 0.85938, 7.544002E-01,0
25,83, 0.25521, 0.85938, 7.416039E-01,0
26,83, 0.26562, 0.85938, 7.287579E-01,0
27,83, 0.27604, 0.85938, 7.158908E-01,0
28,83, 0.28646, 0.85938, 7.030272E-01,0
29,83, 0.29688, 0.85938, 6.901865E-01,0
30,83, 0.30729, 0.85938, 6.773809E-01,0
31,83, 0.31771, 0.85938, 6.646147E-01,0
32,83, 0.32812, 0.85938, 6.518833E-01,0
33,83, 0.33854, 0.85938, 6.391724E-01,0
34,83, 0.34896, 0.85938, 6.264571E-01,0
35,83, 0.35938, 0.85938, 6.136992E-01,0
36,83, 0.36979, 0.85938, 6.008425E-01,0
37,83, 0.38021, 0.85938, 5.878042E-01,0
38,83, 0.39062, 0.85938, 5.744626E-01,0
39,83, 0.40104, 0.85938, 5.606383E-01,0
40,83, 0.41146, 0.85938, 5.460650E-01,0
41,83, 0.42188, 0.85938, 5.303472E-01,0
42,83, 0.43229, 0.85938, 5.123561E-01,0
43,83, 0.44271, 0.85938, 4.924434E-01,0
44,83, 0.45312, 0.85938, 4.806135E-01,1
45,83, 0.46354, 0.85938, 4.805871E-01,1
46,83, 0.47396, 0.85938, 4.660162E-01,0
47,83, 0.48438, 0.85938, 4.298230E-01,0
48,83, 0.49479, 0.85938, 4.024175E-01,0
49,83, 0.50521, 0.85938, 3.825005E-01,0
50,83, 0.51562, 0.85938, 3.637702E-01,0
51,83, 0.52604, 0.85938, 3.527155E-01,0
52,83, 0.53646, 0.85938, 3.459320E-01,0
53,83, 0.54688, 0.85938, 3.412650E-01,0
54,83, 0.55729, 0.85938, 3.368966E-01,0
55,83, 0.56771, 0.85938, 3.323340E-01,0
56,83, 0.57812, 0.85938, 3.273911E-01,0
57,83, 0.58854, 0.85938, 3.218074E-01,0
58,83, 0.59896, 0.85938, 3.153497E-01,0
59,83, 0.60938, 0.85938, 3.081890E-01,0
60,83, 0.61979, 0.85938, 2.999273E-01,0
61,83, 0.63021, 0.85938, 2.913825E-01,0
62,83, 0.64062, 0.85938, 2.851887E-01,0
63,83, 0.65104, 0.85938, 2.788400E-01,1
64,83, 0.66146, 0.85938, 2.783736E-01,1
65,83, 0.67188, 0.85938, 2.781551E-01,0
66,83, 0.68229, 0.85938, 2.760045E-01,0
67,83, 0.69271, 0.85938, 2.722380E-01,0
68,83, 0.70312, 0.85938, 2.673159E-01,0
69,83, 0.71354, 0.85938, 2.616981E-01,0
70,83, 0.72396, 0.85938, 2.556373E-01,0
71,83, 0.73438, 0.85938, 2.492839E-01,0
72,83, 0.74479, 0.85938, 2.427528E-01,0
73,83, 0.75521, 0.85938, 2.361373E-01,0
74,83, 0.76562, 0.85938, 2.295208E-01,0
75,83, 0.77604, 0.85938, 2.229939E-01,0
76,83, 0.78646, 0.85938, 2.166719E-01,0
77,83, 0.79688, 0.85938, 2.107220E-01,0
78,83, 0.80729, 0.85938, 2.054207E-01,0
79,83, 0.81771, 0.85938, 2.012479E-01,0
80,83, 0.82812, 0.85938, 1.987968E-01,0
81,83, 0.83854, 0.85938, 1.981056E-01,1
82,83, 0.84896, 0.85938, 1.972733E-01,1
83,83, 0.85938, 0.85938, 1.881947E-01,0
84,83, 0.86979, 0.85938, 1.803416E-01,0
85,83, 0.88021, 0.85938, 1.723873E-01,0
86,83, 0.89062, 0.85938, 1.566931E-01,0
87,83, 0.90104, 0.85938, 1.408457E-01,0
88,83, 0.91146, 0.85938, 1.274057E-01,0
89,83, 0.92188, 0.85938, 1.178623E-01,0
90,83, 0.93229, 0.85938, 1.101741E-01,0
91,83, 0.94271, 0.85938, 1.037891E-01,0
92,83, 0.95312, 0.85938, 9.961952E-02,0
93,83, 0.96354, 0.85938, 9.836550E-02,0
94,83, 0.97396, 0.85938, 8.575284E-02,0
95,83, 0.98438, 0.85938, 5.924088E-02,0
96,83, 0.99479, 0.85938, 1.327511E-02,0
1,84, 0.00521, 0.86979, 9.950026E-01,0
2,84, 0.01562, 0.86979, 9.837565E-01,0
3,84, 0.02604, 0.86979, 9.716659E-01,0
4,84, 0.03646, 0.86979, 9.650355E-01,0
5,84, 0.04688, 0.86979, 9.622970E-01,1
6,84, 0.05729, 0.86979, 9.549771E-01,0
7,84, 0.06771, 0.86979, 9.446644E-01,0
8,84, 0.07812, 0.86979, 9.353176E-01,0
9,84, 0.08854, 0.86979, 9.255657E-01,0
10,84, 0.09896, 0.86979, 9.155854E-01,0
11,84, 0.10938, 0.86979, 9.054351E-01,0
12,84, 0.11979, 0.86979, 8.950901E-01,0
13,84, 0.13021, 0.86979, 8.845280E-01,0
14,84, 0.14062, 0.86979, 8.737334E-01,0
15,84, 0.15104, 0.86979, 8.626996E-01,0
16,84, 0.16146, 0.86979, 8.514281E-01,0
17,84, 0.17188, 0.86979, 8.399265E-01,0
18,84, 0.18229, 0.86979, 8.282058E-01,0
19,84, 0.19271, 0.86979, 8.162795E-01,0
20,84, 0.20312, 0.86979, 8.041632E-01,0
21,84, 0.21354, 0.86979, 7.918748E-01,0
22,84, 0.22396, 0.86979, 7.794348E-01,0
23,84, 0.23438, 0.86979, 7.668659E-01,0
24,84, 0.24479, 0.86979, 7.541927E-01,0
25,84, 0.25521, 0.86979, 7.414405E-01,0
26,84, 0.26562, 0.86979, 7.286341E-01,0
27,84, 0.27604, 0.86979, 7.157966E-01,0
28,84, 0.28646, 0.86979, 7.029478E-01,0
29,84, 0.29688, 0.86979, 6.901029E-01,0
30,84, 0.30729, 0.86979, 6.772711E-01,0
31,84, 0.31771, 0.86979, 6.644554E-01,0
32,84, 0.32812, 0.86979, 6.516516E-01,0
33,84, 0.33854, 0.86979, 6.388484E-01,0
34,84, 0.34896, 0.86979, 6.260265E-01,0
35,84, 0.35938, 0.86979, 6.131560E-01,0
36,84, 0.36979, 0.86979, 6.001906E-01,0
37,84, 0.38021, 0.86979, 5.870588E-01,0
38,84, 0.39062, 0.86979, 5.736543E-01,0
39,84, 0.40104, 0.86979, 5.598245E-01,0
40,84, 0.41146, 0.86979, 5.453791E-01,0
41,84, 0.42188, 0.86979, 5.307178E-01,0
42,84, 0.43229, 0.86979, 5.132100E-01,0
43,84, 0.44271, 0.86979, 4.990462E-01,1
44,84, 0.45312, 0.86979, 4.875565E-01,0
45,84, 0.46354, 0.86979, 4.781306E-01,0
46,84, 0.47396, 0.86979, 4.625393E-01,0
47,84, 0.48438, 0.86979, 4.393512E-01,0
